TimeStamp	HandX	HanY	HandZ	KonbX	KonbY	KonbZ	MarkerX	MarkerY	MarkerZ
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:50Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
2022-03-01T16:48:51Z	-1.402694	-0.2166181	0.8170266	-1.241764E-07	-0.2952327	0	0.7416667	-0.9222771	0.0333334	
